age,emp_length_years,annual_income,credit_score,dti,revol_bal,total_credit_lines,open_credit_lines,public_derogatory,inquiries_last_6m,loan_amount,interest_rate,home_ownership_MORTGAGE,home_ownership_OTHER,home_ownership_OWN,home_ownership_RENT,verification_status_Not Verified,verification_status_Source Verified,verification_status_Verified,loan_intent_BUSINESS,loan_intent_DEBT_CONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOME_IMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,term_months_36,term_months_60,lti,pti,revol_util_ratio,interest_risk_index,debt_burden_index,loan_status
35,4.4,52700.0,764,9.74,13030.66,22,8,0,1,13500.0,12.41,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,0.2561621221608698,0.1026805434150501,0.24725640879679703,0.15800444444444445,13.149000000000001,0
39,0.6,34000.0,702,17.94,4389.29,25,14,0,2,3700.0,12.37,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,0.10882032881385842,0.04358973287326372,0.12909296785388666,0.31567254623044094,6.6378,0
39,5.0,48600.0,621,16.08,2285.1,14,9,0,2,1000.0,15.47,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,0.02057570831875887,0.008614152472282382,0.0470175510791959,0.39993183279742767,1.6079999999999999,0
42,1.8,54800.0,598,16.19,23538.52,13,8,0,0,17900.0,17.14,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,0.3266363752486269,0.139990888675365,0.42952719840878817,0.46326644407345585,28.980100000000004,1
32,8.4,137100.0,596,26.65,14259.21,14,9,0,4,5300.0,17.85,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,0.03865763196475591,0.016734563384845854,0.1040051494883334,0.796821608040201,14.1245,1
22,4.1,54500.0,629,3.83,1425.16,14,7,0,1,6000.0,15.27,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,0.11008972312434634,0.0459611463841573,0.02614924496798224,0.09283190476190475,2.298,0
22,10.0,31700.0,698,44.05500000000001,1768.72,16,11,0,1,4900.0,18.9,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,0.15456925649033154,0.04799668355067406,0.055793823538689634,1.19118669527897,21.58695,1
61,4.9,44200.0,713,9.13,1037.77,22,15,0,0,3000.0,15.57,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,0.06787176760706772,0.019615632204659898,0.02347842808986222,0.19909537815126055,2.7390000000000003,0
34,0.4,54400.0,777,24.77,6835.65,12,6,0,0,16900.0,12.01,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,0.31065605411665226,0.0829265395934765,0.12565302108417123,0.38237493573264786,41.8613,0
23,0.9,52000.0,680,15.15,12889.87,19,11,0,0,23400.0,14.4,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,0.44999134632026305,0.12674193657962846,0.24787734851252863,0.320352422907489,35.451,0
34,2.7,45300.0,716,4.18,36444.7325,18,7,1,0,20400.0,11.67,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,0.4503211849628044,0.1192775874646068,0.8045017218162954,0.06803430962343096,8.527199999999999,0
37,0.3,53000.0,718,16.12,8199.09,10,1,0,0,23800.0,13.59,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,0.44904813116733644,0.12421455058899318,0.15469689251146204,0.3046881780250348,38.3656,1
21,1.1,32200.0,667,9.87,2218.44,16,8,2,1,2000.0,14.67,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,0.06210987236421229,0.025707645091462807,0.06889351262383156,0.21675583832335327,1.974,1
31,3.0,76900.0,718,8.06,12213.6,17,12,0,1,20600.0,10.97,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,0.2678768806647508,0.10517863761974525,0.1588223820236408,0.1229738525730181,16.6036,0
60,14.3,51600.0,691,9.28,7578.85,15,7,1,0,11400.0,14.18,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,0.22092595104746032,0.06192120275598058,0.14687409158737236,0.19015953757225432,10.579199999999998,1
55,0.7,142987.5,633,23.55,2127.94,17,7,0,0,16900.0,18.6,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,0.11819132307842939,0.05169871771336539,0.014881896096539232,0.6908990536277603,39.7995,1
62,4.9,74800.0,687,37.28,3392.09,22,10,0,0,1600.0,14.6,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,0.02139008836780257,0.008846435531202894,0.04534819053221214,0.7911162790697674,5.9648,0
35,10.9,121400.0,745,8.13,2974.98,13,6,0,0,9000.0,10.89,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,0.07413447994662317,0.019291844090980437,0.024505399461289445,0.118680563002681,7.317000000000001,0
47,1.6,93400.0,668,14.98,5132.78,17,6,0,2,1000.0,12.5,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,0.010706523484759263,0.004297558203663298,0.054954229612102654,0.2798953662182362,1.4980000000000002,0
38,2.7,56700.0,749,32.15,17326.36,15,8,0,1,1500.0,12.71,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0.026454559884305392,0.01064994911483319,0.3055741521313557,0.5448353333333333,4.8225,0
44,1.8,32900.0,677,3.84,16074.08,18,11,0,0,9200.0,14.06,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,0.279626759065074,0.07815539359151422,0.4885590103644266,0.07963185840707965,3.5328,0
57,1.6,44600.0,765,28.98,318.07,21,11,0,1,1000.0,13.34,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,0.02242102195018049,0.009107312032633168,0.007131454451693908,0.504690861618799,2.898,0
29,2.0,32800.0,699,11.24,2619.09,21,14,0,3,11300.0,12.98,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,0.3445016920215847,0.1392049778375786,0.0798478704917533,0.20842171428571432,12.701199999999998,1
54,11.7,15900.0,627,35.67,32126.68,15,6,2,3,4700.0,16.11,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0.29557889440915663,0.12480649528477313,2.0204188415822903,0.9150377388535031,16.7649,1
27,5.3,47500.0,706,9.84,3658.06,15,8,0,3,10700.0,10.7,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,0.2252584156123029,0.08809212610540335,0.07701016820698511,0.14892220650636492,10.5288,1
42,4.5,27600.0,715,5.79,16967.3,18,13,0,0,4000.0,13.21,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,0.14492228542444113,0.05874870066880389,0.6147349733705301,0.10682388268156424,2.3160000000000003,0
36,4.5,106100.0,758,7.78,21481.02,11,10,0,0,10100.0,11.43,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,0.09519231675479024,0.03762683062324268,0.20245822376791925,0.11716126482213438,7.8578,0
27,1.5,21900.0,688,10.02,9840.58,22,9,0,1,9900.0,12.37,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,0.45203415369161226,0.1810372021921335,0.4493210355691521,0.17989462989840346,9.919799999999999,0
29,14.4,51800.0,671,9.58,2301.52,26,13,0,1,6000.0,12.13,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,0.1158278797706608,0.04624224678462344,0.044430030308295204,0.1729247023809524,5.748,0
24,6.3,76900.0,627,7.09,36444.7325,20,13,1,0,13500.0,15.0,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,0.1755503829599095,0.07301569609007001,0.4739175368330711,0.1693471337579618,9.5715,0
23,3.4,142987.5,660,2.98,21398.4,24,9,0,0,1000.0,15.25,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,0.006993569412924816,0.0020073938312994534,0.14965119572553037,0.0687518910741301,0.298,0
25,0.6,54000.0,719,13.23,19458.87,19,10,0,4,24300.0,13.4,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,0.4499916668209848,0.18294881875895894,0.3603427714301587,0.24622500000000003,32.148900000000005,0
34,3.1,87500.0,605,7.47,16035.74,19,9,0,3,22700.0,16.28,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,0.2594256065644964,0.07615907234441266,0.18326350555993645,0.2006792079207921,16.9569,0
61,0.4,51400.0,681,2.0,1712.78,21,12,0,0,7500.0,12.34,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,0.1459115581408922,0.058428462304655704,0.03332191980700765,0.03618768328445748,1.5,0
24,2.5,38600.0,592,34.66,11259.15,19,6,0,4,8000.0,19.35,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,0.2072485168778011,0.06497506993179594,0.2916802673505868,1.1309797639123103,27.727999999999998,1
38,8.1,21300.0,708,11.62,1562.67,22,14,0,0,5500.0,13.45,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,0.258203840195296,0.10501750927243445,0.07336134453781513,0.22043582510578277,6.391,1
55,5.0,36700.0,659,9.39,574.56,17,10,1,0,1600.0,14.93,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0.04359554235579412,0.018111689182091436,0.015655159259965665,0.21241318181818183,1.5024000000000002,1
29,13.1,48400.0,662,8.44,686.24,15,9,0,1,5800.0,14.67,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,0.11983223487118035,0.033953305121301944,0.014178219458275656,0.1867493212669683,4.895199999999999,0
25,8.0,61400.0,684,11.57,607.94,14,7,0,1,4200.0,14.0,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,0.06840279474275664,0.028049119712832762,0.009901141675217016,0.23646715328467155,4.8594,0
48,5.1,26000.0,720,15.44,4506.32,22,14,0,1,11700.0,14.07,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,0.4499826929733472,0.1257865545331526,0.1733133341025345,0.30130485436893206,18.064799999999998,1
26,4.1,50600.0,660,5.79,7656.32,8,5,0,1,2500.0,14.55,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,0.04940613821861228,0.020417312551401876,0.15130768166637024,0.1274500756429652,1.4475,0
52,2.8,27900.0,618,29.49,7231.86,19,13,1,2,12600.0,14.74,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,0.4515967169635497,0.18709397020089505,0.2591971613920648,0.7022336025848142,37.157399999999996,1
33,1.3,51900.0,668,13.69,1119.92,12,8,1,0,23400.0,13.43,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,0.4508583649640662,0.1833781066473164,0.021578004277374233,0.27482316890881914,32.0346,1
53,7.8,113100.0,721,2.0,1303.07,22,12,1,0,9700.0,13.22,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,0.08576405159989743,0.034782532246752845,0.011521295125595707,0.036620498614958454,1.94,0
35,2.8,33400.0,653,18.04,1289.65,16,13,0,1,15000.0,14.43,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0.4490883506481842,0.1852517867125506,0.038611119427562055,0.39803853211009166,27.06,1
28,2.9,93300.0,648,17.45,10157.99,14,6,0,0,12300.0,17.07,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,0.13183138444389664,0.05645025389264797,0.10887332397294777,0.45896995377503846,21.4635,0
46,0.7,58500.0,740,44.05500000000001,1396.94,14,9,0,0,5100.0,14.96,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,0.08717799695731697,0.03623734455578926,0.0238789080528538,0.8894234817813768,22.468050000000005,1
26,1.0,51700.0,625,29.2,21212.99,14,5,0,4,3200.0,16.77,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,0.06189435407438928,0.026389875246751335,0.41030134813639974,0.7822428115015974,9.344,1
43,0.0,73700.0,684,7.82,22769.17,8,7,0,0,16900.0,13.15,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0.22930489409913027,0.09289932223426883,0.3089397701523724,0.1501211678832117,13.2158,0
65,0.1,47000.0,718,18.52,15647.69,12,8,0,1,13100.0,9.85,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,0.2787174740962958,0.10766056241722444,0.33292249101082955,0.2537162726008345,24.2612,0
23,5.0,136900.0,563,10.74,5408.94,11,8,3,0,34300.0,17.38,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,0.25054601500354273,0.07533019739415915,0.03950986479280648,0.33095957446808505,36.8382,0
29,7.2,25600.0,609,17.13,5196.27,21,9,0,0,11500.0,16.07,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,0.44920120307800476,0.1896158469142792,0.20297136830592558,0.45127721311475405,19.699499999999997,0
24,5.8,111900.0,664,14.61,7095.16,22,13,0,2,34300.0,16.61,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,0.3065209426189221,0.13041404734442533,0.06340568895720324,0.3649204511278195,50.1123,1
29,1.2,96400.0,693,14.34,3826.31,31,13,1,1,34300.0,11.03,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,0.3558054377029284,0.13982807409399378,0.03969160070953621,0.22791095100864553,49.1862,0
38,0.9,31000.0,631,22.97,23191.66,19,10,1,1,14000.0,15.59,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,0.4515983355375633,0.1893599804616377,0.7480939324537919,0.5666175632911392,32.157999999999994,1
26,2.1,24500.0,693,5.54,13297.88,15,7,0,2,11000.0,9.94,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,0.44896126688706584,0.173610936818984,0.5427484592465613,0.07934812680115273,6.094,0
50,4.2,62400.0,618,15.94,7176.39,8,5,1,0,5400.0,18.84,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,0.08653707472636657,0.02684176104581259,0.11500440698065736,0.48515282714054925,8.6076,1
62,0.4,94000.0,697,16.97,16655.72,19,6,0,0,22000.0,12.42,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,0.2340400634035808,0.09383515415572231,0.17718662567419496,0.3019590257879656,37.334,0
30,5.1,31900.0,694,11.01,30266.24,21,9,0,0,14400.0,12.38,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,0.45139650794645936,0.1808362264218003,0.9487552114353782,0.19612057553956833,15.854399999999998,1
67,16.1,68400.0,629,20.4,3719.36,21,13,0,1,5800.0,17.65,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0.08479408195786611,0.03660181593248623,0.054375813219104986,0.5715238095238094,11.831999999999999,0
25,1.0,55400.0,746,14.74,36444.7325,15,9,0,0,7700.0,12.6,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,0.13898666089059764,0.037600379824874706,0.657835282756629,0.24862650602409636,11.3498,0
27,1.3,33200.0,671,9.87,17484.17,25,13,0,0,14900.0,14.66,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,0.44878166320291557,0.12711657634421797,0.526615764585404,0.21531875,14.706299999999999,0
51,2.4,75000.0,658,21.68,12377.05,27,12,0,1,3100.0,14.23,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,0.04133278222957027,0.017004843921563484,0.1650251329982267,0.4681432473444613,6.7208,0
27,3.4,71000.0,663,30.86,1235.55,15,8,0,2,11900.0,17.89,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,0.16760327319333532,0.07258893703346969,0.017401867579329867,0.8314539156626507,36.7234,1
31,13.5,60100.0,770,28.42,5131.05,15,8,0,0,4800.0,13.04,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,0.07986555964127053,0.03230439132606347,0.0853737874577794,0.48067029831387803,13.6416,0
51,2.4,55700.0,694,7.85,16392.21,18,9,0,4,3200.0,13.64,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,0.057449596955171364,0.023436904151688386,0.2942893305326655,0.154063309352518,2.512,0
44,8.0,142987.5,658,10.3,3607.49,17,9,1,1,5700.0,14.14,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,0.03986334565367145,0.016380501643861664,0.02522923172143214,0.2210045523520486,5.8709999999999996,0
41,0.1,72200.0,659,25.6,13083.61,22,14,0,3,1700.0,13.97,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,0.023545380257891164,0.006568923356553551,0.18121092505643968,0.5418666666666667,4.352,0
61,9.8,34100.0,602,17.15,4840.29,17,6,0,3,2600.0,15.61,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0.07624409841353626,0.0319799933938453,0.14193982581155978,0.4439660033167495,4.459,1
54,4.7,33700.0,708,22.08,8378.09,22,9,0,1,1000.0,11.07,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0.029672710008605087,0.011665357088132959,0.2486006349959942,0.34474696755994355,2.2079999999999997,0
31,0.1,53900.0,683,17.99,601.24,20,9,0,0,8500.0,13.63,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,0.15769651768983878,0.06432364509537829,0.011154524034804549,0.35848494152046784,15.291499999999997,0
