applicant_id,m_1,m_2,m_3,m_4,m_5,m_6,m_7,m_8,m_9,m_10,m_11,m_12,loan_status
LN-13043,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13044,1,0,0,0,0,0,1,0,0,1,0,1,1
LN-13045,0,0,0,0,1,0,0,0,0,0,0,0,0
LN-13046,0,0,0,0,0,1,2,1,0,1,2,3,1
LN-13047,0,1,2,3,3,3,3,3,3,3,3,3,1
LN-13048,0,1,2,3,3,3,3,3,3,3,3,3,1
LN-13049,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13050,0,0,1,0,1,0,1,0,0,0,1,0,1
LN-13051,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13052,0,1,0,0,0,1,2,3,3,3,3,3,1
LN-13053,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13054,0,0,1,2,1,0,1,2,3,3,3,3,1
LN-13055,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13056,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13057,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13058,0,1,2,3,3,3,3,3,3,3,3,3,1
LN-13059,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13060,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13061,0,0,0,0,0,0,0,0,0,0,0,1,0
LN-13062,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13063,0,0,0,1,2,3,3,3,3,3,3,3,1
LN-13064,0,1,2,3,3,3,3,3,3,3,3,3,1
LN-13065,0,0,0,1,0,0,0,0,0,1,0,1,1
LN-13066,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13067,0,0,0,0,0,0,1,0,0,0,0,0,0
LN-13068,0,0,0,0,0,1,0,1,0,0,0,0,1
LN-13069,1,0,1,2,1,2,3,3,3,3,3,3,1
LN-13070,0,0,0,0,1,2,3,3,3,3,3,3,1
LN-13071,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13072,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13073,0,0,0,1,0,0,0,0,0,0,0,0,0
LN-13074,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13075,0,0,0,0,1,0,0,0,0,0,0,0,0
LN-13076,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13077,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13078,1,0,0,1,2,3,3,3,3,3,3,3,1
LN-13079,0,0,1,2,3,3,3,3,3,3,3,3,1
LN-13080,1,0,1,0,1,2,3,3,3,3,3,3,1
LN-13081,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13082,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13083,0,1,0,0,0,0,0,1,0,1,0,1,1
LN-13084,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13085,0,0,1,0,0,0,0,0,0,0,0,0,0
LN-13086,1,0,1,2,1,0,1,0,0,0,1,0,1
LN-13087,1,0,0,0,0,0,0,0,0,0,0,0,0
LN-13088,0,1,2,3,3,3,3,3,3,3,3,3,1
LN-13089,0,0,0,0,0,0,0,0,1,0,1,0,0
LN-13090,0,0,0,0,1,0,1,2,3,3,3,3,1
LN-13091,0,0,0,0,0,0,0,0,0,0,0,1,1
LN-13092,1,0,0,0,0,0,0,0,0,0,0,0,0
LN-13093,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13094,1,2,1,0,0,1,2,1,0,1,2,3,1
LN-13095,0,0,0,0,0,0,1,0,0,0,0,0,0
LN-13096,0,0,0,0,0,1,0,0,0,0,0,0,0
LN-13097,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13098,0,0,0,0,0,0,1,2,1,2,1,2,1
LN-13099,0,0,0,0,0,1,2,1,0,1,2,1,1
LN-13100,1,0,1,0,0,0,0,1,2,3,3,3,1
LN-13101,0,1,0,1,2,3,3,3,3,3,3,3,1
LN-13102,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13103,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13104,1,2,1,2,3,3,3,3,3,3,3,3,1
LN-13105,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13106,1,2,1,0,0,0,0,1,2,1,2,3,1
LN-13107,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13108,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13109,1,0,1,2,3,3,3,3,3,3,3,3,1
LN-13110,0,1,0,1,0,1,0,0,0,0,1,2,1
LN-13111,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13112,0,0,0,0,0,1,2,3,3,3,3,3,1
LN-13113,0,0,0,0,0,0,0,0,0,0,1,0,0
LN-13114,0,1,2,1,0,0,0,1,2,1,2,1,1
LN-13115,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13116,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13117,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13118,1,0,0,1,0,1,0,0,1,0,1,2,1
LN-13119,0,1,0,0,0,0,0,1,2,3,3,3,1
LN-13120,0,0,1,0,1,0,0,0,1,2,1,2,1
LN-13121,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13122,1,0,0,0,0,0,0,0,0,0,0,0,0
LN-13123,0,0,0,0,0,0,0,0,1,2,3,3,1
LN-13124,0,0,1,0,1,2,1,2,1,2,3,3,1
LN-13125,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13126,0,1,2,3,3,3,3,3,3,3,3,3,1
LN-13127,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13128,1,0,1,2,3,3,3,3,3,3,3,3,1
LN-13129,0,0,0,0,0,0,1,0,0,0,1,0,1
LN-13130,0,0,0,0,0,0,0,0,0,0,1,0,0
LN-13131,0,0,0,0,0,0,0,0,1,0,0,0,0
LN-13132,1,2,3,3,3,3,3,3,3,3,3,3,1
LN-13133,1,0,0,0,1,0,0,0,0,1,2,3,1
LN-13134,0,0,0,1,0,0,0,0,0,0,0,0,0
LN-13135,0,0,0,0,0,0,0,1,0,0,0,0,0
LN-13136,0,0,0,0,1,0,0,0,1,0,1,2,1
LN-13137,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13138,0,1,0,1,0,1,2,3,3,3,3,3,1
LN-13139,0,0,0,0,0,0,0,0,0,0,1,0,0
LN-13140,1,0,0,0,0,0,0,0,0,0,0,0,0
LN-13141,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13142,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13143,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13144,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13145,1,2,3,3,3,3,3,3,3,3,3,3,1
LN-13146,0,1,2,1,0,1,0,1,0,0,0,0,1
LN-13147,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13148,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13149,1,0,0,1,2,3,3,3,3,3,3,3,1
LN-13150,0,0,0,1,0,1,0,1,0,1,0,0,1
LN-13151,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13152,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13153,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13154,1,0,0,0,0,0,0,0,0,0,0,0,0
LN-13155,0,0,0,1,0,0,0,0,0,0,0,0,0
LN-13156,0,0,1,0,0,0,0,0,0,0,0,0,0
LN-13157,0,0,1,0,0,0,0,0,1,2,3,3,1
LN-13158,1,0,0,1,2,1,2,3,3,3,3,3,1
LN-13159,1,0,0,0,0,0,0,0,0,0,0,0,0
LN-13160,0,0,1,0,0,0,0,1,0,0,0,0,1
LN-13161,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13162,0,0,1,0,0,0,0,0,1,0,1,0,1
LN-13163,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13164,0,0,0,1,0,0,0,0,0,0,0,0,0
LN-13165,0,0,0,0,1,0,1,2,1,2,3,3,1
LN-13166,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13167,0,1,0,1,0,0,0,0,0,0,0,0,0
LN-13168,1,2,3,3,3,3,3,3,3,3,3,3,1
LN-13169,0,1,0,1,0,1,2,3,3,3,3,3,1
LN-13170,0,0,0,0,0,1,2,3,3,3,3,3,1
LN-13171,0,1,2,3,3,3,3,3,3,3,3,3,1
LN-13172,1,2,3,3,3,3,3,3,3,3,3,3,1
LN-13173,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13174,1,0,1,2,3,3,3,3,3,3,3,3,1
LN-13175,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13176,1,0,1,0,1,2,1,0,1,2,3,3,1
LN-13177,1,2,1,2,1,2,1,0,0,1,0,0,1
LN-13178,1,0,1,0,1,2,1,0,0,1,0,1,1
LN-13179,0,0,0,1,0,0,0,0,1,2,1,2,1
LN-13180,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13181,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13182,0,0,0,0,0,0,0,0,0,0,0,1,0
LN-13183,0,1,0,1,0,0,0,1,2,1,2,1,1
LN-13184,0,0,0,0,1,2,3,3,3,3,3,3,1
LN-13185,0,1,2,3,3,3,3,3,3,3,3,3,1
LN-13186,0,0,0,0,1,0,0,0,0,0,0,0,0
LN-13187,0,0,0,0,0,1,2,1,2,3,3,3,1
LN-13188,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13189,0,0,0,0,0,0,0,0,1,0,0,0,0
LN-13190,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13191,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13192,0,0,0,1,0,0,0,0,0,0,1,0,0
LN-13193,0,0,0,0,0,0,0,1,2,1,0,0,0
LN-13194,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13195,1,0,0,0,0,0,1,0,0,0,1,2,1
LN-13196,0,0,1,0,0,0,0,0,1,0,0,0,0
LN-13197,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13198,1,2,1,0,0,0,1,2,3,3,3,3,1
LN-13199,0,0,0,1,0,1,2,1,2,3,3,3,1
LN-13200,0,0,1,0,0,1,0,0,1,0,1,0,1
LN-13201,0,0,0,0,0,0,1,2,1,0,1,0,1
LN-13202,0,1,0,0,1,0,1,0,1,0,1,0,1
LN-13203,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13204,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13205,0,0,0,0,1,2,1,0,1,2,3,3,1
LN-13206,0,0,0,0,0,1,0,0,0,0,0,0,0
LN-13207,0,1,0,0,0,1,2,1,2,1,2,3,1
LN-13208,1,0,0,0,0,0,1,0,1,0,0,1,1
LN-13209,0,0,0,1,0,0,0,0,1,0,0,0,1
LN-13210,0,0,0,0,0,0,0,0,0,0,0,1,0
LN-13211,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13212,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13213,0,0,0,0,1,0,0,1,2,3,3,3,1
LN-13214,0,0,1,0,1,0,1,0,0,0,1,0,1
LN-13215,0,1,2,3,3,3,3,3,3,3,3,3,1
LN-13216,0,0,0,1,2,3,3,3,3,3,3,3,1
LN-13217,1,2,1,0,0,0,0,0,0,0,1,2,1
LN-13218,0,0,0,0,0,0,0,1,0,0,0,0,0
LN-13219,1,0,0,0,0,0,0,0,0,0,0,0,0
LN-13220,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13221,0,0,0,0,0,0,0,1,0,0,0,0,0
LN-13222,0,0,1,0,0,0,0,0,0,0,0,0,0
LN-13223,0,0,0,0,0,1,2,1,0,0,1,0,1
LN-13224,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13225,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13226,0,0,1,2,3,3,3,3,3,3,3,3,1
LN-13227,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13228,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13229,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13230,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13231,0,0,1,0,0,0,0,0,0,0,0,0,0
LN-13232,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13233,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13234,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13235,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13236,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13237,0,0,0,0,0,0,0,1,0,0,0,0,0
LN-13238,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13239,1,2,1,2,3,3,3,3,3,3,3,3,1
LN-13240,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13241,0,0,1,0,0,0,1,0,1,2,3,3,1
LN-13242,0,0,0,1,2,3,3,3,3,3,3,3,1
LN-13243,0,0,0,1,0,0,0,0,1,2,3,3,1
LN-13244,0,0,0,0,1,0,0,0,0,1,0,1,1
LN-13245,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13246,0,0,0,0,0,1,0,0,0,0,0,0,0
LN-13247,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13248,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13249,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13250,0,0,0,0,0,0,1,0,0,0,0,0,0
LN-13251,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13252,0,1,0,1,0,0,0,0,0,1,0,0,1
LN-13253,1,2,3,3,3,3,3,3,3,3,3,3,1
LN-13254,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13255,0,1,0,0,0,0,0,0,1,0,0,1,1
LN-13256,0,0,1,2,3,3,3,3,3,3,3,3,1
LN-13257,0,1,2,3,3,3,3,3,3,3,3,3,1
LN-13258,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13259,0,0,0,1,2,3,3,3,3,3,3,3,1
LN-13260,0,0,0,0,0,0,0,0,0,0,0,1,0
LN-13261,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13262,1,0,1,2,1,0,1,0,0,1,2,1,1
LN-13263,1,2,1,2,3,3,3,3,3,3,3,3,1
LN-13264,0,0,1,0,0,1,2,3,3,3,3,3,1
LN-13265,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13266,1,2,3,3,3,3,3,3,3,3,3,3,1
LN-13267,0,0,0,0,0,0,0,1,0,0,0,0,0
LN-13268,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13269,0,0,1,0,0,1,0,0,0,0,0,0,0
LN-13270,0,1,2,1,0,0,1,0,0,0,1,0,1
LN-13271,1,0,1,2,1,2,3,3,3,3,3,3,1
LN-13272,0,0,0,0,0,0,0,0,0,1,0,0,0
LN-13273,0,0,1,0,0,1,0,1,2,3,3,3,1
LN-13274,1,0,0,0,0,1,0,0,0,0,0,1,1
LN-13275,1,0,0,1,2,1,2,1,2,3,3,3,1
LN-13276,0,0,0,0,0,0,0,1,0,0,0,0,0
LN-13277,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13278,0,0,0,0,0,0,0,1,0,0,0,0,0
LN-13279,0,0,0,0,0,0,0,1,0,0,0,0,0
LN-13280,1,0,0,0,1,0,0,1,2,3,3,3,1
LN-13281,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13282,0,0,0,0,1,0,1,0,1,0,1,0,1
LN-13283,0,1,0,0,0,1,0,0,0,0,0,0,0
LN-13284,0,1,0,0,1,0,0,0,0,0,1,0,0
LN-13285,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13286,0,1,0,0,0,0,1,0,0,0,1,0,1
LN-13287,0,0,1,2,1,2,3,3,3,3,3,3,1
LN-13288,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13289,0,1,2,3,3,3,3,3,3,3,3,3,1
LN-13290,1,0,0,0,1,2,1,0,0,0,1,2,1
LN-13291,0,1,0,0,1,0,0,0,0,0,0,1,1
LN-13292,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13293,0,1,0,0,0,0,1,0,1,0,1,2,1
LN-13294,1,0,0,0,0,0,0,0,0,0,0,0,0
LN-13295,0,1,2,3,3,3,3,3,3,3,3,3,1
LN-13296,1,0,0,0,0,1,2,3,3,3,3,3,1
LN-13297,0,0,0,0,0,0,0,1,0,0,0,0,0
LN-13298,0,1,2,1,0,0,0,1,2,1,0,1,1
LN-13299,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13300,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13301,1,0,1,0,0,0,1,0,0,0,0,1,1
LN-13302,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13303,0,0,1,0,1,2,1,2,1,0,0,0,1
LN-13304,1,2,1,0,1,0,1,0,1,0,0,1,1
LN-13305,0,1,2,3,3,3,3,3,3,3,3,3,1
LN-13306,1,2,1,2,1,0,0,1,2,3,3,3,1
LN-13307,0,0,0,0,0,0,0,0,0,0,1,0,0
LN-13308,0,0,1,0,0,0,0,0,0,0,0,0,0
LN-13309,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13310,0,0,1,0,0,0,1,2,1,2,3,3,1
LN-13311,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13312,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13313,0,0,0,0,0,0,0,0,0,0,1,0,0
LN-13314,0,0,0,0,0,1,2,3,3,3,3,3,1
LN-13315,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13316,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13317,0,0,0,1,0,1,0,0,1,0,0,0,1
LN-13318,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13319,0,1,0,0,0,0,0,1,2,1,2,1,1
LN-13320,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13321,0,1,0,0,0,0,0,0,0,0,0,0,0
LN-13322,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13323,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13324,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13325,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13326,0,0,0,1,0,0,0,1,0,0,0,0,0
LN-13327,0,0,1,0,1,2,1,2,1,0,1,2,1
LN-13328,0,0,0,1,0,0,1,2,1,2,1,2,1
LN-13329,0,0,1,0,0,0,0,0,0,0,0,0,0
LN-13330,1,2,1,0,0,0,0,0,1,0,0,1,1
LN-13331,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13332,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13333,0,0,1,0,1,2,3,3,3,3,3,3,1
LN-13334,1,0,0,0,0,0,1,2,1,0,0,1,1
LN-13335,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13336,0,0,0,0,0,0,0,0,0,0,0,1,0
LN-13337,0,0,0,0,1,0,0,0,0,1,0,0,0
LN-13338,0,0,0,0,0,0,0,1,0,0,0,0,0
LN-13339,0,0,0,0,0,0,0,0,0,0,1,0,0
LN-13340,0,0,0,1,0,0,1,2,1,0,0,1,1
LN-13341,0,1,0,0,0,1,0,1,2,3,3,3,1
LN-13342,1,2,1,2,1,2,1,0,0,1,0,0,1
LN-13343,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13344,1,0,0,0,0,0,0,0,0,0,0,0,0
LN-13345,0,0,1,0,0,0,0,0,0,0,0,0,0
LN-13346,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13347,0,1,0,0,1,2,3,3,3,3,3,3,1
LN-13348,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13349,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13350,1,2,1,2,3,3,3,3,3,3,3,3,1
LN-13351,0,0,1,0,0,0,0,1,2,1,2,1,1
LN-13352,0,0,0,0,0,0,0,0,1,0,0,0,0
LN-13353,1,0,0,0,0,0,0,0,0,0,0,0,1
LN-13354,0,0,0,0,1,0,0,0,1,0,0,1,1
LN-13355,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13356,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13357,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13358,1,2,3,3,3,3,3,3,3,3,3,3,1
LN-13359,0,0,0,0,0,0,0,0,0,0,1,0,0
LN-13360,1,0,0,0,0,0,1,0,1,0,0,0,1
LN-13361,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13362,0,0,0,0,0,0,0,0,0,0,1,0,0
LN-13363,0,0,0,0,0,0,0,1,0,0,0,1,0
LN-13364,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13365,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13366,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13367,0,0,1,0,0,0,0,0,0,0,0,0,0
LN-13368,1,0,0,0,0,1,0,0,1,0,1,2,1
LN-13369,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13370,0,0,0,0,0,0,0,0,0,0,0,1,1
LN-13371,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13372,0,0,0,0,0,1,0,0,0,0,0,0,0
LN-13373,1,0,0,0,0,1,0,0,0,1,0,1,1
LN-13374,0,0,1,2,3,3,3,3,3,3,3,3,1
LN-13375,0,1,0,1,0,0,0,0,0,0,0,0,0
LN-13376,0,0,1,0,1,2,1,0,0,0,0,0,0
LN-13377,0,1,0,1,2,3,3,3,3,3,3,3,1
LN-13378,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13379,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13380,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13381,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13382,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13383,0,0,0,0,0,0,0,0,0,0,0,1,0
LN-13384,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13385,0,0,0,0,0,1,0,0,0,0,0,0,0
LN-13386,0,0,1,2,3,3,3,3,3,3,3,3,1
LN-13387,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13388,0,0,0,0,1,0,0,1,0,0,1,2,1
LN-13389,0,0,0,1,0,1,2,3,3,3,3,3,1
LN-13390,0,0,0,0,0,0,0,1,0,0,0,0,0
LN-13391,0,1,0,0,0,1,2,3,3,3,3,3,1
LN-13392,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13393,1,0,0,0,0,1,2,3,3,3,3,3,1
LN-13394,0,0,0,0,0,1,0,1,2,1,2,1,1
LN-13395,0,0,0,0,1,2,3,3,3,3,3,3,1
LN-13396,0,0,0,0,0,0,0,0,0,1,0,0,0
LN-13397,0,0,0,0,0,1,2,1,0,1,0,1,1
LN-13398,0,0,1,0,1,2,3,3,3,3,3,3,1
LN-13399,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13400,0,1,0,0,1,0,1,0,1,2,3,3,1
LN-13401,0,0,1,2,3,3,3,3,3,3,3,3,1
LN-13402,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13403,0,0,0,0,0,1,0,0,0,0,0,0,0
LN-13404,0,0,1,0,0,0,0,0,0,0,0,0,0
LN-13405,0,0,0,0,0,0,0,0,0,0,1,0,0
LN-13406,0,0,0,0,0,1,0,1,0,0,1,0,1
LN-13407,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13408,1,0,1,2,3,3,3,3,3,3,3,3,1
LN-13409,1,0,0,0,1,2,1,0,1,2,3,3,1
LN-13410,0,0,1,0,0,0,1,2,1,0,1,0,1
LN-13411,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13412,0,0,0,0,0,0,0,1,0,0,0,0,0
LN-13413,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13414,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13415,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13416,0,0,0,1,2,1,2,1,0,0,1,2,1
LN-13417,0,0,0,0,1,0,1,2,1,2,3,3,1
LN-13418,0,0,0,0,0,0,0,0,1,2,1,0,0
LN-13419,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13420,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13421,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13422,0,0,0,0,1,0,0,0,0,0,0,0,0
LN-13423,1,0,1,0,0,0,1,2,1,2,1,0,0
LN-13424,0,0,0,0,0,0,0,0,1,0,0,0,0
LN-13425,0,0,0,0,0,0,0,0,1,0,0,0,0
LN-13426,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13427,1,0,1,2,1,0,0,0,0,1,0,0,1
LN-13428,0,1,0,0,0,0,1,2,3,3,3,3,1
LN-13429,0,0,0,1,0,1,2,3,3,3,3,3,1
LN-13430,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13431,0,1,2,3,3,3,3,3,3,3,3,3,1
LN-13432,0,1,2,3,3,3,3,3,3,3,3,3,1
LN-13433,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13434,0,0,1,0,0,0,0,1,0,0,0,0,0
LN-13435,1,0,1,0,1,2,1,2,1,2,1,2,1
LN-13436,0,1,0,1,2,1,0,0,0,0,1,0,1
LN-13437,0,1,0,0,0,1,2,3,3,3,3,3,1
LN-13438,1,0,0,0,0,0,0,0,0,0,0,0,0
LN-13439,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13440,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13441,0,0,0,1,0,0,0,0,0,0,0,0,0
LN-13442,0,0,0,0,0,1,2,3,3,3,3,3,1
LN-13443,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13444,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13445,0,0,1,2,3,3,3,3,3,3,3,3,1
LN-13446,0,0,0,1,0,0,1,0,0,0,1,2,1
LN-13447,0,0,0,1,0,1,0,0,0,1,0,1,1
LN-13448,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13449,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13450,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13451,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13452,1,2,1,0,0,0,1,2,3,3,3,3,1
LN-13453,1,2,1,0,0,0,0,1,0,1,2,1,1
LN-13454,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13455,0,1,0,1,2,1,2,1,2,3,3,3,1
LN-13456,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13457,1,2,1,0,1,2,1,2,1,2,3,3,1
LN-13458,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13459,0,0,0,0,0,0,1,0,0,0,1,0,1
LN-13460,0,1,0,0,0,1,0,0,0,1,0,0,1
LN-13461,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13462,0,1,0,1,2,3,3,3,3,3,3,3,1
LN-13463,1,0,0,1,2,1,0,0,1,0,0,0,1
LN-13464,0,0,0,1,0,1,0,0,1,2,3,3,1
LN-13465,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13466,0,0,0,0,0,0,0,0,0,0,0,1,0
LN-13467,0,0,0,0,1,0,0,0,0,0,0,0,0
LN-13468,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13469,0,1,2,1,0,1,2,3,3,3,3,3,1
LN-13470,0,0,0,0,0,0,0,0,1,0,1,0,0
LN-13471,0,0,0,0,0,0,1,0,0,0,0,0,0
LN-13472,0,0,0,1,0,0,0,0,1,0,0,0,1
LN-13473,0,1,2,1,0,0,0,1,0,1,0,0,1
LN-13474,0,0,0,0,0,0,0,0,1,0,0,0,0
LN-13475,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13476,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13477,0,0,0,0,0,0,1,0,0,0,0,0,0
